X,Y,OBJECTID,SITE_ID,PI_NAME,ADDRESS,PI_NUMBER,LEAD,STATUS,REM_LEVEL,CEA_STATUS,CATEGORY,COUNTY
325874,393906.0001,5324,64828,VACANT LOT @ 610 HARRISON AVENUE,610 HARRISON AVE,G000024189,LSRP,Active,C2,Ongoing,1,Camden
360505,402354,5325,64840,BURGER KING,RTE 73 & WAVERLY AVE,G000024407,LSRP,Active,C2,Ongoing,1,Burlington
568236.9999,722024.0001,5326,64841,MONTCLAIR INN,27 HILLSIDE AVE,G000024410,,Active,C1,,0,Essex
471149.0001,162931.0002,5327,64846,KABATS MENS SHOP,716 724 ASBURY AVE,G000024453,RAP,Active - RAP,,,0,Cape May
454823,385419.0001,5328,64858,2427 NORTH FIRELANE ROAD,2427 N FIRELANE RD,G000024586,,Active,C2,,0,Burlington
408545,418672.0002,5329,64859,PAULS AUTOBODY,1569 1573 RT 38,G000024587,LSRP,Active,C2,Ongoing,1,Burlington
289888.0001,367815.0002,5330,64901,CROWN VISTA ENERGY PROJECT,PARADISE RD,G000024946,RAP,Active - RAP,,,0,Gloucester
643141,743783.9999,5331,64919,340 SYLVAN AVENUE,340 SYLVAN AVE,27073,LSRP,Active,B,,1,Bergen
556611.0001,700533.0001,5332,64974,480 MAYHEW COURT,480 MAYHEW CT,G000025502,,Active,C1,,0,Essex
634619,720678.0001,5333,64976,RIVER CLUB APARTMENTS,435 RIVER RD,G000025520,POST-REM,Active - Post Rem,C1,,1,Bergen
570568.0001,688105,5334,64993,68 BEVERLY STREET,68 BEVERLY ST,G000025784,,Active,C1,,0,Essex
596167.0001,796521,5335,64994,MARPAC INDUSTRIES INCORPORATED,164 FRANKLIN TPKE,G000025793,RAP,Active - RAP,,Ongoing,0,Bergen
505218.3401,198924.9101,5336,64996,TEXACO BULK STORAGE FACILITY,RT 30 (ABSECON BLVD),G000025798,LSRP,Active,C2,Ongoing,1,Atlantic
504725.9999,199016.0002,5337,64998,MOBIL OIL BULK STORAGE FACILITY,ABSECON BLVD,G000025805,LSRP,Active,C2,Ongoing,1,Atlantic
368645.0001,71154.99998,5338,65000,BATES AVENUE GROUND WATER CONTAMINATION,22 BATES AVE,G000025823,LSRP,Active,C2,Ongoing,1,Cape May
381381.9999,340073.9999,5339,65004,FORTE FUEL,407 WHITE HORSE PK,G000025831,LSRP,Active,C3,,1,Camden
285652.0001,359542,5340,65005,B&A ENTERPRISES (FORMER),179 COHAWKIN RD,G000025832,LSRP,Active,C2,,1,Gloucester
407822.0001,68617.00013,5341,65026,ANGELSEA BEACH COLONY SANITARY LANDFILL,ASH & ILLINOIS AVE,G000026131,RAP,Active - RAP,,Ongoing,0,Cape May
331576.0001,378514.0001,5342,65053,HADDON HEIGHTS BOROUGH SANITARY LANDFILL,DEVON AVE & I 295,G000026185,LSRP,Active,D,,2,Camden
318574.9998,409500.0001,5343,65054,KNOX GELATIN AKA MEADOWS @ PYNE POYNT,BYRON & N 5TH STS,G000026188,LSRP,Active,C3,,1,Camden
377356.0001,68048.99996,5344,65062,LOWER TOWNSHIP SANITARY LANDFILL,FULLING MILL RD,G000026205,LSRP,Active,C3,,1,Cape May
355682.0001,316699,5345,65066,MONROE TOWNSHIP SANITARY LANDFILL,SICKLERVILLE RD,G000026211,LSRP,Active,C3,,2,Gloucester
590781,684998,5346,65074,SOUTH DELANCEY STREET REDEVELOPMENT,547 597 DELANCEY ST,G000026235,LSRP,Active,C2,Ongoing,1,Essex
417900,196999.9999,5347,65095,ESTELL MANOR SANITARY LANDFILL,OLD MAYS LANDING RD,G000026291,LSRP,Active,C3,,2,Atlantic
353242.0001,414666,5348,65105,876 N LENOLA RD @ MAYBERRY IND PARK,876 N LENOLA RD,G000026395,LSRP,Active,C2,,1,Burlington
369670,442212,5349,65106,NATIONAL STEEL SERVICE CENTER,901 COOPERTOWN RD,2934,POST-REM,Active - Post Rem,C2,Ongoing,1,Burlington
510120.6099,191691.9302,5350,65110,SOUTH JERSEY GAS COMPANY,2001 ATLANTIC AVE,G000026739,LSRP,Active,D,Ongoing,1,Atlantic
580652,401572.9999,5351,41888,BOB'S SUNOCO (FORMER),658 RT 9,1259,LSRP,Active,C2,,1,Ocean
456681.9999,476066.9999,5352,41901,KATONA FARMS,355 ELLISDALE RD,1296,LSRP,Active,C2,Ongoing,1,Burlington
564341.0001,747226.9999,5353,41915,LITTLE FALLS REALTY LLC,2 S GREY ROCK AVE,1316,LSRP,Active,C2,Ongoing,1,Passaic
600313,694306.0001,5354,41938,WECCACOE REALTY CO,350 CENTRAL AVE,1412,LSRP,Active,C3,Ongoing,1,Hudson
547049.9999,673365,5355,41951,UNION TRUCKING CO INC,315 NORTH 14TH ST,1441,RAP,Active - RAP,C2,Ongoing,0,Union
541193.0001,645890.0001,5356,41958,COLONIA SINCLAIR,439 LAKE AVE,1463,PUB FUNDED,Active,A,Ongoing,2,Middlesex
628634.0001,534215,5357,41959,95702 GETTY SGRO,845 BROADWAY,1477,LSRP,Active,C2,Ongoing,1,Monmouth
535550.9999,661375,5358,41960,JD & SONS AUTO & TRUCK REPAIR,201 SOUTH AVE WEST,1492,RAP,Active - RAP,,Ongoing,0,Union
429976.0001,224625.0001,5359,41971,RIVER VIEW GARAGE,505 ATLANTIC AVE,1517,LSRP,Active,C2,,1,Atlantic
361298,702334.0001,5360,41981,MAXON CHEVROLET - OLDS INC,200 210 E WASHINGTON AVE,1547,PUB FUNDED,Active,C3,,2,Warren
631564.9998,534482.0002,5361,41989,SNOW WHITE LAUNDRY VILLAGE,532 BROADWAY,1569,LSRP,Active,C2,Ongoing,1,Monmouth
500063.42,716767.6198,5362,41996,STILES & MARTIN OIL CO INC (FORMER),48 ABBETT AVE,1581,LSRP,Active,C2,Ongoing,1,Morris
367138.0002,368004.0001,5363,42003,PRECAST SPECIALTIES INC,KRESSON GIBBSBORO RD,1597,LSRP,Active,C2,,1,Camden
579000,726977,5364,42012,GETTY SERVICE STATION #00348,1079 BROAD ST,1719,RAP,Active - RAP,,Ongoing,0,Essex
522715,607932.9999,5365,42015,EDISON KRAUZER,2279 WOODBRIDGE RD,1755,RAP,Active - RAP,C2,Ongoing,1,Middlesex
298752.0001,675856.9999,5366,42023,LALONDE SERVICE CENTER,238 MAIN ST S,1777,LSRP,Active,B,,1,Warren
560553.0001,685430.0001,5367,42025,IRVINGTON SUPER VALUE INC,1107 TO 1117 STUYVESANT AVE,1781,LSRP,Active,C2,Ongoing,1,Essex
403037.9999,457460,5368,42045,MCCOLLISTER'S MOVING & STORAGE,1800 RT 130 N,1842,RAP,Active - RAP,,Ongoing,0,Burlington
620342,756708.9999,5369,42046,55 KINDERKAMACK LLC,55 KINDERKAMACK RD,1843,LSRP,Active,C2,Lifted,1,Bergen
564541,658377.0001,5370,42049,LIQUID CARBONIC BULK GASES,1101 LINDEN AVE,1851,LSRP,Active,C2,Ongoing,1,Union
508592.0001,628853.0001,5371,42052,MOORE'S TRUCKING CO,571 STELTON RD,1857,RAP,Active - RAP,,Ongoing,0,Middlesex
555167.0001,472050,5372,42059,JACKSON SERVICE STATION INC,2300 W COUNTY LINE RD,1870,LSRP,Active,C2,,1,Ocean
539621.25,611758.1799,5373,42060,CENTER REALTY,RIVERSIDE DR,1871,LSRP,Active,C3,,1,Middlesex
370106.0001,253780.9999,5374,42075,BUENA BUSINESS PARK,450 NORTHEAST BLVD,1896,RAP,Active - RAP,C2,,1,Atlantic
574174.0001,668195.0001,5375,42093,A&M BATTERY SERVICE INC,414 SPRING ST,1942,LSRP,Active,C1,,1,Union
607672.0001,731163.9998,5376,42096,745 ASSOCIATES,745 RTE 17 N,1946,RAP,Active - RAP,,,0,Bergen
620065.9999,740705.0001,5377,42099,R A HAMILTON CORP,409 SOUTH RIVER ST,1953,LSRP,Active,C2,Ongoing,1,Bergen
405813.9999,292804.9999,5378,42121,SAMS SUPER SERVICE STATION,RAILROAD AVE & PLEASANT ST,2006,LSRP,Active,C2,,1,Atlantic
365076,430852.0001,5379,42122,JOSEPH H DENNELER INC,5004 RT 130 N,2007,LSRP,Active,C2,,1,Burlington
338371.9999,346783.9999,5380,42125,PURE STREAM INC,GRENLOCH LITTLE GLOUCESTER RD,2011,LSRP,Active,D,Ongoing,1,Camden
608106.1199,746230.3801,5381,42127,VITO STAMATO AND COMPANY INC,76 SIDNEY ST,2014,LSRP,Active,C2,,1,Bergen
591635,716305,5382,42151,DONNA MOTORS INC,13 15 ROOSEVELT AVE,2077,RAP,Active - RAP,,,0,Essex
585133.9999,696412.0001,5383,42161,TENNECO OIL,HARRISON AVE,2104,RAP,Active - RAP,D,Ongoing,1,Hudson
312945.9999,373546.9999,5384,42164,WOODBURY FUEL & SUPPLY CO,1090 1096 & 1108 BROADWAY,2116,RAP,Active - RAP,C2,Ongoing,1,Gloucester
597125.0002,690478.9998,5385,42168,INDUSTRIAL PETROCHEMICALS INC,128 DOREMUS AVE,2132,LSRP,Active,D,Ongoing,1,Essex
451512,574291.9999,5386,66336,MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT,ROBIN DR & SYCAMORE LANE,G000004872,PUB FUNDED,Active,D,Ongoing,3,Somerset
507053.9998,598517,5387,66344,CELL PRODUCTS INCORPORATED,5 GEORGES RD,G000004895,TRADITIONA,Active,D,,2,Middlesex
216413.6599,272628.9701,5388,66345,L S RIGGINS OIL COMPANY,RT 49 S,G000004899,LSRP,Active,D,,1,Salem
591449.5499,699736.8901,5389,66351,GUIGNON & GREEN COMPANY,REAR 402 BERGEN AVE,G000004932,RAP,Active - RAP,,,0,Hudson
335706,613580.0001,5390,66354,DEREWAL CHEMICAL CO,RTE 29 (RIVER RD),G000004969,PUB FUNDED,Active,C3,,3,Hunterdon
473259.9998,571740.0001,5391,66358,SOUTH BRUNSWICK LANDFILL,NEW RD,G000006724,TRADITIONA,Active,D,Ongoing,2,Middlesex
535249.9999,604417.0001,5392,66361,RARITAN ARSENAL,MARCH RD,541385,LSRP,Active,C2,Ongoing,1,Middlesex
535249.9999,604417.0001,5393,66361,BLUE SPRUCE II,653 RARITAN CENTER PWY,G000005098,LSRP,Active,C1,,1,Middlesex
461532,541887.0001,5394,66370,MILLSTONE ROAD & NEW GROVERS MILL ROAD,MILLSTONE & NEW GROVERS MILL RDS,G000005115,LSRP,Active,C3,,1,Mercer
623427,489252.0001,5395,66374,BELMAR COAL GAS (JCP&L & NJNG),3 16TH & RAILROAD AVES,G000005128,LSRP,Active,D,Ongoing,1,Monmouth
446188.9999,719832.9999,5396,66375,BLACK RIVER WILDLIFE MANAGEMENT AREA,NORTH RD (RTE 513),G000005129,RAP,Active - RAP,,,0,Morris
479327.9999,748552.9998,5397,66382,ZIMMERMAN BROTHERS AAMCO TRANSMISSION,246 248 RT 46,G000005144,LSRP,Active,C2,,1,Morris
546679,675019.9999,5398,66387,UNION TOWNSHIP FIRE TRAINING SITE,790 JEFFERSON AVE,G000005153,RAP,Active - RAP,,,0,Union
534921.9999,723179.0001,5399,66394,DORINE INDUSTRIAL PARK (BLDG A),3 MERRY LN,G000005161,LSRP,Active,D,,1,Morris
580494.9999,430982.0001,5400,66397,DOVER TOWNSHIP SANITARY LANDFILL,1672 CHURCH RD,G000005166,LSRP,Active,C3,Ongoing,2,Ocean
450905.9999,573052.0001,5401,66418,PRINCETON CHEMICAL RESEARCH,1377 RTE 206,G000005201,LSRP,Active,B,,1,Somerset
459060,630308.0001,5402,66422,SOMERVILLE BOROUGH SANITARY LANDFILL,RT 206 E,G000005206,LSRP,Active,C3,,2,Somerset
532952.9999,685721.9998,5403,66438,CARRIAGE HOUSE REFINISHING & RESTORATION,24 FRANKLIN PL,G000005387,LSRP,Active,C1,Ongoing,1,Union
515174,751521.0001,5404,66440,BOONTON COAL GAS (JCP&L),FANNY RD,G000005438,LSRP,Active,D,Ongoing,1,Morris
572676.0002,664565.0002,5405,66441,SOUTH STREET COAL GAS (ETG),400 426 SOUTH ST,G000005441,LSRP,Active,D,Ongoing,1,Union
368719.9999,558162,5406,66442,LAMBERTVILLE COAL GAS JCP&L,25 S MAIN ST,G000005442,LSRP,Active,D,Ongoing,1,Hunterdon
556178,607291.9999,5407,66443,PERTH AMBOY MGP SITE FORMER,SADOWSKI PKWY & WISTERIA ST,G000005443,LSRP,Active,C3,Lifted,1,Middlesex
514807.0001,650479.0001,5408,66444,PLAINFIELD GAS WORKS FORMER,201-249 E 4TH ST & 317-347 WATCHUNG AVE,G000005444,LSRP,Active,C3,Ongoing,2,Union
598114.0001,721104.9999,5409,20970,GEORGE BOLLENBACH CO KNITTING MILL,577 NEW YORK AVE,34070,LSRP,Active,B,,,Bergen
524226.9999,657963.9999,5410,20977,LIVINGSTON WILBOR CORP,238 SOUTH AVE,476663,LSRP,Active,C2,Ongoing,1,Union
546375.9999,684617.0001,5411,20979,NARVA KITCHENS & CLOSETS INC,109 VICTORY RD,21695,LSRP,Active,C2,,1,Union
572897.0001,672029,5412,20983,CAST WELL INC,650 PENNSYLVANIA AVE,630484,RAP,Active - RAP,C2,,0,Union
565988.0001,681125.9998,5413,20992,ACCURATE PRODUCTS CO,400 HILLSIDE AVE,239696,LSRP,Active,C2,Ongoing,1,Union
600308,754029,5414,21000,AETNA CHEMICAL CORP,WALLACE ST EXT,90535,LSRP,Active,C3,,1,Bergen
563401,671862,5415,21008,PEERLESS BEVERAGE CO,1000 FLORAL AVE N,18799,LSRP,Active,C2,,1,Union
585185.09,766975.38,5416,21014,10 WAGARAW RD HAWTHORNE LP,12-76 WAGARAW RD,9901,LSRP,Active,D,Ongoing,1,Passaic
609531.9999,746443.0001,5417,21043,DUX PAINTS & CHEMICALS INCORPORATED,18 MILL ST,G000001073,LSRP,Active,C2,,1,Bergen
318484,392512,5418,21046,AIR PRODUCTS & CHEMICALS INC,2710 BROADWAY,9739,LSRP,Active,C2,Ongoing,1,Camden
629939.0001,504690,5419,48752,COAST CIGARETTE SALES INC,405 MONROE AVE,31801,RAP,Active - RAP,B,,0,Monmouth
480624.9999,747490,5420,48757,DOVER TOWN WATER DEPARTMENT WELL 4,RUTAN DR (FORMERLY HOOEY ST),20496,PUB FUNDED,Active,C2,Ongoing,3,Morris
538592.0001,687758,5421,48783,WALGREENS/KINGS SUPERMARKET,800 MORRIS & ESSEX TPKE,20694,LSRP,Active,C3,Ongoing,1,Essex
566045,689245,5422,48791,OSCAR`S SERVICE CENTER,8 LINCOLN PL,20748,LSRP,Active,C2,,1,Essex
590649,694947.0001,5423,48820,HARRISON CAR MAINTENANCE FACILITY,FOOT OF CAPE MAY ST,20923,LSRP,Active,C2,Ongoing,1,Hudson
447031.0001,538259.0001,5424,48885,PRINCETON MOTOR LODGE,3520 RT 1 & MEADOW RD,21457,RAP,Active - RAP,,,0,Mercer
572486.9999,722172.0001,5425,48918,MITCHELL-SUPREME FUEL CO,85A WALNUT ST,21611,RAP,Active - RAP,,,0,Essex
619038,700751,5426,48947,EDISON SCHOOL,507 WEST ST,21848,LSRP,Active,C2,Ongoing,1,Hudson
547441.0001,574193.0001,5427,48956,MCDIVITT SCHOOL,1 MANNY MARTIN WAY,21895,RAP,Active - RAP,,,0,Middlesex
635401,730761,5428,48960,PUBLIC SCHOOL #4,ANDERSON AVE & RTE 5,21913,POST-REM,Active - Post Rem,C1,,1,Bergen
422614.0001,505757.9999,5429,48970,ASL LIGHTING,725 E STATE ST,21963,POST-REM,Active - Post Rem,C2,Ongoing,1,Mercer
568040.9999,631800.0001,5430,48993,EDWARD J DOLAN HOMES,BERGEN ST,22069,,Active,C1,,0,Middlesex
623222.0001,757387.9999,5431,48996,TEANECK DEPARTMENT OF PUBLIC WORKS,1600 RIVER RD,22080,LSRP,Active,C2,,1,Bergen
590634,763016.0001,5432,49035,JKJ AUTO SALES,234 E 29TH ST,22206,POST-REM,Active - Post Rem,C2,Ongoing,1,Passaic
621155,702759.9999,5433,49037,UNION CITY FIRE HEADQUARTERS,1600 16TH ST,22226,LSRP,Active,C2,Ongoing,1,Hudson
522049,853488.9999,5434,49043,WEST MILFORD DPW BANKER ROAD DEPOT,BANKER RD,22271,LSRP,Active,C2,,1,Passaic
579536.9999,696447,5435,49049,313 329 NEW STREET PROPERTY,313 329 NEW ST,22325,RAP,Active - RAP,,,0,Essex
570645.4599,699436.3701,5436,49087,LOTUS REALTY INVESTMENT CO,249 S ARLINGTON AVE,22517,RAP,Active - RAP,,,0,Essex
565115.9999,681102.9999,5437,49097,SUNRISE INDUSTRIES INC,633 RAMSEY AVE,31890,RAP,Active - RAP,,,0,Union
560987.9999,630683,5438,49134,CYPRESS RECREATION CENTER WOODBRIDGE TWP,881 WEST AVE,22902,LSRP,Active,B,,1,Middlesex
501059,590014,5439,49144,NORTH BRUNSWICK HIGH SCHOOL/VETERANS PARK,RAIDER RD & RT 130 S,22977,LSRP,Active,C3,,2,Middlesex
584701.0001,753249,5440,49147,ABANDONED GASOLINE SERVICE STATION,761 TO 765 MAIN ST,31006,LSRP,Active,C2,Ongoing,1,Passaic
482427.9999,202753.9999,5441,49148,MAZZO TRIANGLE PROPERTY,415 S NEW RD,30254,LSRP,Active,C1,,1,Atlantic
475478,752142.9999,5442,49182,DOVER HIGH SCHOOL,GRACE ST,23223,RAP,Active - RAP,,,0,Morris
361134,395067.0001,5443,49190,GANDALF SYSTEMS CORP,9 N OLNEY AVE,23343,LSRP,Active,C2,Ongoing,1,Camden
496628,716649,5444,49210,MODERA 44 APARTMENTS,44 PROSPECT ST,23359,RAP,Active - RAP,,,0,Morris
577187,759136,5445,49225,HILLCREST FIRE HOUSE,221 229 UNION AVE,23456,LSRP,Active,C2,,1,Passaic
587444.47,762123.89,5446,49227,RIVERSIDE FIREHOUSE,236 LAFAYETTE ST,23461,LSRP,Active,C2,,1,Passaic
581452,760734.0001,5447,49232,ADDY MILL,50 68 RYLE AVE,23468,LSRP,Active,B,,1,Passaic
434761.0001,471951.9999,5448,49239,DELTA GAS,1077 RT 206 N,32332,LSRP,Active,C1,,1,Burlington
511093,726461.0001,5449,49241,941 ROUTE 10,941 RT 10,23535,LSRP,Active,B,,,Morris
326478.0001,299258.0001,5450,49248,CLAYTON BORO WATER YARD,39 E CHESTNUT ST,23604,LSRP,Active,C2,Lifted,1,Gloucester
633744.0001,739578.0001,5451,49254,LEONIA PUBLIC SAFETY COMPLEX,227 FORT LEE RD,23638,LSRP,Active,C2,,1,Bergen
598939.0001,672234.9999,5452,49255,STEPHEN R GREGG BAYONNE PARK,JOHN F KENNEDY BLVD,23640,RAP,Active - RAP,,,0,Hudson
629313.0001,717159,5453,49258,NORTH HUDSON PARK,79TH ST,23643,POST-REM,Active - Post Rem,C2,Ongoing,1,Hudson
426790.9999,155260.0001,5454,65112,PETERSBURG MAINTENANCE YARD,450 OLD TUCKAHOE RD,12364,LSRP,Active,C2,Ongoing,1,Cape May
324224.75,404642.27,5455,65115,TRAILWAYS INC,17TH & ADMIRAL WILSON BLVD,6432,LSRP,Active,C2,Ongoing,1,Camden
420880.9999,504527,5456,65120,NJ TRANSIT RIVER LINE MERCER COUNTY,NJ TRANSIT RIGHT OF WAY,569847,POST-REM,Active - Post Rem,C3,,1,Mercer
391549.9999,453296.0001,5457,65120,NJ TRANSIT RIVER LINE BURLINGTON COUNTY,NJ TRANSIT RIGHT OF WAY,569854,POST-REM,Active - Post Rem,C3,,1,Burlington
586812.0001,704598.0001,5458,65126,FEDERAL REFINING COMPANY,55 71 RIVERSIDE AVE,G000026933,RAP,Active - RAP,C2,,0,Essex
602571.0001,743746.9999,5459,65129,78 GASTON AVENUE,78 GASTON AVE,G000026977,,Active,C3,,0,Bergen
517089.0001,193775.0001,5460,65136,215 ORIENTAL AVENUE,215 ORIENTAL AVE,G000027071,,Active,C2,,0,Atlantic
572663.9999,731484.9999,5461,65143,BELLEVUE THEATER,260 BELLEVUE AVE,G000027132,,Active,C2,,0,Essex
316748.8099,408779.0199,5462,65179,CONRAIL PROPERTY (FORMER),STATE ST,G000027439,LSRP,Active,C1,,1,Camden
402410.0001,389688,5463,65183,J & J EVANS CO,8 TIDSWELL ST,G000027449,LSRP,Active,C2,Ongoing,1,Burlington
460512.0001,218375.0002,5464,65191,ENGLISH CREEK SHOPPING CENTER,3003 ENGLISH CREEK AVE,G000027520,RAP,Active - RAP,,Ongoing,0,Atlantic
471178.0001,163765.0001,5465,65193,628 HAVEN AVENUE,628 HAVEN AVE,G000027537,LSRP,Active,C1,,1,Cape May
403405.0001,148771.9999,5466,65201,WOODBINE HAT COMPANY,608 DEHIRSCH AVE,G000027629,LSRP,Active,C1,,1,Cape May
322998.9998,405306,5467,65205,ACTION PORT A POT,E RIVER RD & N E FEDERAL ST,G000027674,LSRP,Active,C1,,1,Camden
322220.0001,404900.0001,5468,65206,ENGINE WORLDSPOT A POTTY,1311 1325 ADMIRAL WILSON BLVD,G000027675,LSRP,Active,C1,,1,Camden
505307.0001,188465.9999,5469,65207,ADMIRAL CONDOMINIUMS,2 SOUTH HARTFORD AVE,G000027680,,Active,C2,,0,Atlantic
636970.7699,731257.4101,5470,65225,1282 PALISADE AVENUE,1282 PALISADE AVE,G000027847,,Active,C1,,0,Bergen
401295.0001,57825.00006,5471,65237,DEANS TRANSMISSION,3710 PRK BLVD & GARFIELD AVE,G000027931,LSRP,Active,C2,,1,Cape May
605729,673893.9999,5472,65247,"HARBOR DRIVE REALTY/FLEETWOOD REALTY, INC",145 INDUSTRIAL DR AND,G000028071,LSRP,Active,C2,Ongoing,1,Hudson
537993,690307.9999,5473,65249,105 SOUTH TERRACE,105 SOUTH TERR,G000028087,,Active,C1,,0,Essex
456587.0001,258713.9999,5474,65251,705 MOSS MILL ROAD,705 MOSS MILL RD,G000028115,,Active,C1,,0,Atlantic
393211.9998,375069.0001,5475,65255,175A TAUNTON BOULEVARD,175 TAUNTON BLVD,G000028158,LSRP,Active,C2,,1,Burlington
607614.26,726725.03,5476,65281,PATERSON PLANK ROAD & MURRAY HILL PWY,10 MURRAY HILL PKWY,G000028297,RAP,Active - RAP,C2,,0,Bergen
621687.9999,802654.9999,5477,65295,RIDGEMONT SHOPPING CENTER,169 199 KINDERKAMACK RD,G000028420,LSRP,Active,D,Ongoing,1,Bergen
359610.0001,38055.9999,5478,65296,415 CAMBRIDGE AVENUE,415 CAMBRIDGE AVE,G000028436,,Active,C1,,0,Cape May
630966.0001,712995.0001,5479,65317,BULLS FERRY & JACOBS FERRY TOWNHOMES,175 AVE @ PORT IMPERIAL,G000028572,POST-REM,Active - Post Rem,C1,,1,Hudson
395465.9999,300326,5480,65321,SPRING ROAD GROUND WATER CONTAMINATION,SPRING RD & LAUREL ST,G000028615,PUB FUNDED,Active,C3,,2,Camden
300820.9999,363390.0002,5481,65325,COASTAL PIPELINE,JESSUP RD & FOREST CREEK LANE,G000028639,RAP,Active - RAP,,Ongoing,0,Gloucester
513814.9499,191298.99,5482,65332,CHALFONTE PARKING LOT,1201 BOARDWALK,G000028676,LSRP,Active,C1,,1,Atlantic
584966.9999,686817.9999,5483,65334,358 366 THOMAS STREET,358 366 THOMAS ST,G000028706,POST-REM,Active - Post Rem,B,,1,Essex
484935.0001,252602.9999,5484,65339,GENOA AVENUE GROUND WATER CONTAMINATION,GENOA AVE & COLOGNE PORT RD,G000028722,PUB FUNDED,Active,C3,,2,Atlantic
316671,401892.9999,5485,65349,BONTEGLIO & SONS PAPER COMPA,259 DIVISION ST,G000028773,LSRP,Active,C2,,1,Camden
323865.0001,399920.9999,5486,65350,HARRY PAPE & SONS,1427 1429 HADDON AVE,G000028777,LSRP,Active,C1,,1,Camden
326252.9999,397676.0001,5487,65364,DISTASIO CHEVROLET,1759 HADDON AVE,G000028852,LSRP,Active,C1,,1,Camden
346037,415366.9999,5488,42176,EHRLICH-NEWMARK TRUCKING CO,9035 COLLINS AVE,2157,LSRP,Active,B,,,Camden
612482.9999,684967,5489,42208,STEEL TECHNOLOGIES CORP,417 COMMUNIPAW AVE,2233,LSRP,Active,C2,,1,Hudson
596542,727756.0001,5490,42210,ATLANIC COASTAL TRUCKING INC,515 RIVER RD,2242,LSRP,Active,C2,Ongoing,1,Passaic
598274.0001,665804,5491,42214,C J MURPHY INC,222 AVE E,2252,RAP,Active - RAP,,,1,Hudson
591111,660527,5492,42219,CHEVRON,W 1ST ST & AVE A,2274,LSRP,Active,C2,Ongoing,1,Hudson
505272.4801,603394.8899,5493,42221,HANDY MOTORS INC (FORMER),304 314 HANDY ST,2276,LSRP,Active,C1,,1,Middlesex
518867.8,620129.2901,5494,42228,AMERICAN METAL MOULDING CO,8 TAYLOR RD,2297,LSRP,Active,C2,,1,Middlesex
525930.0002,694184,5495,42252,CHATHAM MAIN CONT INC,143 MAIN ST,2342,LSRP,Active,,,,Morris
636083,782971.9999,5496,42268,D P W GARAGE,66 SCHRAALENBURGH RD,2381,RAP,Active - RAP,,Ongoing,0,Bergen
499202.0001,715844,5497,42269,ONE LAFAYETTE PARTNERS LLC,1 LAFAYETTE AVE,2382,LSRP,Active,B,Lifted,1,Morris
603962.91,717464.5098,5498,42277,ROLLS ROYCE MOTORS INC,120 CHUBB AVE,2401,RAP,Active - RAP,C2,,0,Bergen
592029.9998,546352,5499,42295,THOMPSON PARK,805 NEWMAN SPRINGS RD,2454,LSRP,Active,C2,Ongoing,1,Monmouth
588535.12,684030.4901,5500,42315,AIRBORNE FREIGHT CORP FORMER,73 99 OLYMIA DR,2500,LSRP,Active,C3,,1,Essex
343904,209938,5501,42317,1001 NORTH 10TH STREET,1001 N 10TH ST,2502,POST-REM,Active - Post Rem,C3,,1,Cumberland
495615.0001,512278.9999,5502,51876,COUNTY SERVICE SER LTD,706 PERRINVILLE RD AKA RT 571,17997,LSRP,Active,C1,,1,Monmouth
581699.7301,690440.0301,5503,51909,ESSEX CNTY FOOD STAMP OFFICE,1013 1015 BROAD ST,18082,RAP,Active - RAP,C2,,0,Essex
627424.9999,727642,5504,51912,EVER SEAL MANUFACTURING CO,465 TO 475 BROAD ST,18086,LSRP,Active,C1,,1,Bergen
602084.0001,716299,5505,51914,WAREHOUSE 1250 VALLEY BROOK AVE,1250 VALLEY BROOK AVE,18089,RAP,Active - RAP,,Ongoing,0,Bergen
568477,749652.9999,5506,51922,MACY'S TOTOWA DISTRIBUTION,50 RTE 46,18111,LSRP,Active,C2,Lifted,1,Passaic
623525.9998,748641,5507,51926,ACADEMY OF GREATNESS AND EXCELLENCE,441 NORTH ST,18122,LSRP,Active,B,,1,Bergen
601848.4002,727768.8501,5508,51961,RIDGE SERVICE (FORMER),56 UNION AVE,18206,LSRP,Active,C1,,1,Bergen
408340.0001,63344.99985,5509,51966,BROCKS REPAIR,3RD AVE & NEW JERSEY AVE,18221,RAP,Active - RAP,,Ongoing,0,Cape May
589451.0001,738919.0001,5510,51969,HOWE RICHARDSON INC,100 - 101 SCALE PLZ,18227,RAP,Active - RAP,,Ongoing,0,Passaic
577870.9999,685779.0001,5511,51971,BINEL EQUITIES,12 CLIFTON ST/206 ELIZABETH AVE,18243,LSRP,Active,C2,Ongoing,1,Essex
570042.9999,705969,5512,51988,44 GLENWOOD AVE,44 GLENWOOD AVE,18288,LSRP,Active,B,,1,Essex
571876.0001,669326.0002,5513,52002,THE ELIZABETH ARMORY,1171 MAGNOLIA AVE,18315,LSRP,Active,C2,Ongoing,1,Union
602934.3799,665925.9699,5514,52015,BAYONNE WAREHOUSE,59 HOOK RD,18337,RAP,Active - RAP,,,0,Hudson
622906.0001,693642.0001,5515,52061,"""BLOCK 231.01/ LOT 1.02""",89 River Street,999305,LSRP,Active,B,,,Hudson
621183.9999,697311,5516,52104,GRAND STREET MERCURY,720 732 GRAND ST,18482,LSRP,Active,C2,Ongoing,1,Hudson
